Assist_player_code,Assist_Player_name,date,opponent_team,own_team,xg_created,big_chance_created,understat_player_id,time,position,xA,xg_created_rm25,bc_created_rm25,xg_created_ewm25
17761,James Tarkowski,2016-11-26,Man City,Burnley,0.1667850986123084,0,1665.0,48.0,Sub,0.2867180109024048,0.3127220598980782,0.0,0.3127220598980782
17761,James Tarkowski,2018-01-13,Crystal Palace,Burnley,0.0372367016971111,0,1665.0,90.0,DC,0.0372367016971111,0.13305769585396923,0.0,0.20664409241870263
17761,James Tarkowski,2018-04-14,Leicester,Burnley,0.0482015013694763,0,1665.0,90.0,DC,0.0482015013694763,0.09956182961009044,0.0,0.17918977044835727
17761,James Tarkowski,2018-04-28,Brighton,Burnley,0.0884091034531593,0,1665.0,90.0,DC,0.8396279811859131,0.09640539767888351,0.0,0.16670638778240948
17761,James Tarkowski,2018-08-12,Southampton,Burnley,0.0,0,1665.0,90.0,DC,0.0319284982979297,0.07513950113207096,0.0,0.15193768858014906
17761,James Tarkowski,2018-12-30,West Ham,Burnley,0.0467526987195014,0,1665.0,90.0,DC,0.0467526987195014,0.07000935611775118,0.0,0.14300848504686164
17761,James Tarkowski,2019-02-09,Brighton,Burnley,0.0129058500751852,0,1665.0,90.0,DC,0.0258117001503705,0.06126902356021556,0.0,0.13308159620634769
17761,James Tarkowski,2019-03-30,Wolves,Burnley,0.0,0,1665.0,90.0,DC,0.0771183967590332,0.053135967335408194,0.0,0.12339395503232009
17761,James Tarkowski,2019-10-05,Everton,Burnley,0.067390501499176,0,1665.0,90.0,DC,0.067390501499176,0.05480642055772473,0.0,0.11922950475700722
17761,James Tarkowski,2019-10-19,Leicester,Burnley,0.3679650127887726,1,1665.0,90.0,DC,0.3679650127887726,0.08765522393860388,0.1048951048951049,0.13583238717471974
17761,James Tarkowski,2019-10-26,Chelsea,Burnley,0.6650570034980774,1,1665.0,90.0,DC,0.6650570034980774,0.14247184858032605,0.18987341772151897,0.17131388561234884
17761,James Tarkowski,2019-11-09,West Ham,Burnley,0.5879489779472351,1,1665.0,90.0,DC,0.5879489779472351,0.18109703320751466,0.26011560693641617,0.19913889171902496
17761,James Tarkowski,2020-03-07,Spurs,Burnley,0.5972099900245667,1,1665.0,90.0,DC,0.5972099900245667,0.21429753508121566,0.3191489361702128,0.2256774824142287
17761,James Tarkowski,2020-06-25,Watford,Burnley,0.0102982996031641,0,1665.0,90.0,DC,0.0205965992063283,0.1992236999473695,0.29556650246305416,0.21124496807865303
17761,James Tarkowski,2020-07-18,Norwich,Burnley,0.0,0,1665.0,90.0,DC,0.0127836996689438,0.18551564719869726,0.27522935779816515,0.19716301215686655
17761,James Tarkowski,2020-10-03,Newcastle,Burnley,0.0764184966683387,0,1665.0,90.0,DC,0.0764184966683387,0.17849222549073426,0.2575107296137339,0.18915174841204863
17761,James Tarkowski,2020-10-19,West Bromwich Albion,Burnley,0.0,0,1665.0,90.0,DC,0.0848585963249206,0.1676963247554076,0.24193548387096775,0.1766362528318777
17761,James Tarkowski,2020-11-23,Crystal Palace,Burnley,0.0289446003735065,0,1665.0,90.0,DC,0.0289446003735065,0.15978272830777068,0.22813688212927755,0.1668987538187484
17761,James Tarkowski,2020-12-27,Leeds,Burnley,0.0286871995776891,0,1665.0,90.0,DC,0.0573743991553783,0.15270922855614752,0.2158273381294964,0.15781007310154058
17761,James Tarkowski,2021-04-18,Man Utd,Burnley,0.0772140026092529,0,1665.0,90.0,DC,0.0772140026092529,0.14884428524828602,0.20477815699658702,0.15254370986074556
17761,James Tarkowski,2021-05-10,Fulham,Burnley,0.0,0,1665.0,90.0,DC,0.2784430086612701,0.14159537525242794,0.19480519480519481,0.14254001862391003
17761,James Tarkowski,2021-11-20,Crystal Palace,Burnley,0.0613675005733966,0,1665.0,90.0,DC,0.1178229972720146,0.1378696225583553,0.18575851393188852,0.13725127514050825
17761,James Tarkowski,2022-08-06,Chelsea,Everton,0.0891024023294448,0,1665.0,90.0,DC,0.0891024023294448,0.13570539680855156,0.1775147928994083,0.13414308089203011
17761,James Tarkowski,2022-08-13,Aston Villa,Everton,0.0890766978263855,0,1665.0,90.0,DC,0.197965994477272,0.1337240073333887,0.16997167138810199,0.13124133994609716
17761,James Tarkowski,2022-08-30,Leeds,Everton,0.2432615011930465,1,1665.0,90.0,DC,0.4865230023860931,0.138188850833103,0.20380434782608697,0.13866967240525568
17761,James Tarkowski,2022-10-29,Fulham,Everton,0.0612283982336521,0,1665.0,90.0,DC,0.0612283982336521,0.13517473389056578,0.19582245430809397,0.13365082155205027
17761,James Tarkowski,2022-11-05,Leicester,Everton,0.1262450069189071,0,1665.0,90.0,DC,0.1262450069189071,0.13483818639163395,0.18844221105527637,0.1332317015291563
17761,James Tarkowski,2022-12-26,Wolves,Everton,0.366923987865448,1,1665.0,90.0,DC,0.366923987865448,0.14326745278898795,0.2179176755447942,0.14863161243509182
17761,James Tarkowski,2023-01-14,Southampton,Everton,0.0092510003596544,0,1665.0,90.0,DC,0.0185020007193088,0.1385706145029132,0.2102803738317757,0.13956785986336334
17761,James Tarkowski,2023-09-23,Brentford,Everton,0.0652378853410481,0,1665.0,90.0,DC,0.5689820051193237,0.13608756498275976,0.20316027088036115,0.1347677432063299
17761,James Tarkowski,2023-09-30,Luton,Everton,0.07869109138846389,0,1665.0,90.0,DC,0.0786910951137542,0.13103418039778864,0.2,0.129188758367121
17761,James Tarkowski,2023-10-07,Bournemouth,Everton,0.0134444590657949,0,1665.0,90.0,DC,0.0268889181315898,0.13024110564341143,0.2,0.12172138421864834
17761,James Tarkowski,2023-11-04,Brighton,Everton,0.0068721170537173,0,1665.0,90.0,DC,0.0137442341074347,0.1288634594995528,0.2,0.11431175407897537
17761,James Tarkowski,2023-12-02,Nott'm Forest,Everton,0.0173805318772792,0,1665.0,90.0,DC,0.0347610637545585,0.12649584044702347,0.2,0.10805812684015628
17761,James Tarkowski,2023-12-16,Burnley,Everton,0.2835045158863067,0,1665.0,90.0,DC,0.2835045158863067,0.135945990976567,0.2,0.11937724871410146
17761,James Tarkowski,2023-12-30,Wolves,Everton,0.0513602197170257,0,1665.0,90.0,DC,0.0513602197170257,0.1360995750098178,0.2,0.11498905329493532
17761,James Tarkowski,2024-01-30,Fulham,Everton,0.4916143715381622,1,1665.0,90.0,DC,0.5313873291015625,0.15205652572525039,0.23333333333333334,0.1392874609235306
17761,James Tarkowski,2024-02-03,Spurs,Everton,0.7013488467782736,1,1665.0,90.0,DC,0.7013488411903381,0.1754348206178595,0.26666666666666666,0.175549485817385
17761,James Tarkowski,2024-02-24,Brighton,Everton,0.0279131568968296,0,1665.0,90.0,DC,0.0558263137936592,0.17411890913111464,0.26666666666666666,0.16602456137089758
17761,James Tarkowski,2024-03-30,Bournemouth,Everton,0.0897474419325589,0,1665.0,90.0,DC,0.1794948875904083,0.16484499010257417,0.23333333333333334,0.16110345689100478
17761,James Tarkowski,2024-04-24,Liverpool,Everton,0.3740686178207397,1,1665.0,90.0,DC,0.3740686178207397,0.1551453772466629,0.23333333333333334,0.17484314469292317
17761,James Tarkowski,2024-05-03,Luton,Everton,0.0140398116782307,0,1665.0,90.0,DC,0.0280796233564615,0.13601507170436278,0.2,0.16446873611133012
17761,James Tarkowski,2024-05-11,Sheffield Utd,Everton,0.0147292576730251,0,1665.0,90.0,DC,0.0294585153460502,0.11659904729264474,0.16666666666666669,0.15480812459918142
17761,James Tarkowski,2024-08-17,Brighton,Everton,0.0356823354959487,0,1665.0,90.0,DC,0.0356823354959487,0.11744518182240421,0.16666666666666669,0.1471225898183277
17761,James Tarkowski,2024-08-24,Spurs,Everton,0.0,0,1665.0,90.0,DC,0.1219878941774368,0.11744518182240421,0.16666666666666669,0.13763080983004852
17761,James Tarkowski,2024-08-31,Bournemouth,Everton,0.0457115285098552,0,1665.0,90.0,DC,0.0914230570197105,0.11642161621712142,0.16666666666666669,0.1317005336158425
17761,James Tarkowski,2024-10-26,Fulham,Everton,0.0198609419167041,0,1665.0,90.0,DC,0.0664436146616935,0.1170836476143449,0.16666666666666669,0.12448507608686583
17761,James Tarkowski,2024-11-02,Southampton,Everton,0.3354687690734863,1,1665.0,90.0,DC,0.6709375381469727,0.12730111990434423,0.2,0.13809692724729297
17761,James Tarkowski,2024-11-23,Brentford,Everton,0.1348204128444194,0,1665.0,90.0,DC,0.1793066412210464,0.13083889367990192,0.2,0.13788553922130115
17761,James Tarkowski,2025-01-19,Spurs,Everton,0.4385579824447632,1,1665.0,90.0,DC,0.4385579824447632,0.14288369300775225,0.23333333333333334,0.1572837613647503
17761,James Tarkowski,2025-02-01,Leicester,Everton,0.3214734196662903,1,1665.0,90.0,DC,0.3214734196662903,0.15359947366329524,0.26666666666666666,0.1678766425454948
17761,James Tarkowski,2025-02-26,Brentford,Everton,0.0073372586630284,0,1665.0,90.0,DC,0.0146745173260569,0.15179846559961632,0.26666666666666666,0.1575192629401744
17761,James Tarkowski,2025-04-12,Nott'm Forest,Everton,0.2957054674625397,0,1665.0,90.0,DC,0.2957054674625397,0.15868523443738614,0.26666666666666666,0.16643450194161735
17761,James Tarkowski,2025-04-19,Man City,Everton,0.4382918179035187,1,1665.0,52.0,DC,0.4382918179035187,0.17275713515698143,0.304282494365139,0.1865999044946516
17761,James Tarkowski,2025-09-13,Aston Villa,Everton,0.0395973846316337,0,1665.0,90.0,DC,0.0791947692632675,0.1658714212236504,0.270473328324568,0.1771523388210288
17761,James Tarkowski,2025-09-29,West Ham,Everton,0.259369432926178,0,1665.0,90.0,DC,0.259369432926178,0.17257040436502055,0.270473328324568,0.18269553803963967
17761,James Tarkowski,2025-10-05,Crystal Palace,Everton,0.0353996269404888,0,1665.0,90.0,DC,0.0707992538809776,0.16949899782931144,0.270473328324568,0.17322517790483438
17761,James Tarkowski,2025-10-26,Spurs,Everton,0.0563927050679921,0,1665.0,90.0,DC,0.0563927069306373,0.15900019412842076,0.236664162283997,0.16573953480604642
17761,James Tarkowski,2025-11-24,Man Utd,Everton,0.0616841875016689,0,1665.0,90.0,DC,0.0616841875016689,0.16077291645854147,0.236664162283997,0.15908309566498854
17761,James Tarkowski,2025-11-29,Newcastle,Everton,0.0206826254725456,1,1665.0,90.0,DC,0.576032280921936,0.15926654027966647,0.270473328324568,0.1501730810777433
17761,James Tarkowski,2025-12-02,Bournemouth,Everton,0.065475694835186,0,1665.0,90.0,DC,0.065475694835186,0.15881973874330468,0.270473328324568,0.1447690345017042
17761,James Tarkowski,2025-12-20,Arsenal,Everton,0.0154037373140454,0,1665.0,90.0,DC,0.0308074746280908,0.1588859803069195,0.270473328324568,0.13643707262255403
17761,James Tarkowski,2026-01-04,Brentford,Everton,0.12435524165630331,0,1665.0,90.0,DC,0.1243552416563034,0.16285798677357344,0.270473328324568,0.13577212667240207
17761,James Tarkowski,2026-01-07,Wolves,Everton,0.0404478795826435,0,1665.0,90.0,DC,0.0404478795826435,0.16363787456225967,0.270473328324568,0.12965942639056702
17761,James Tarkowski,2026-02-23,Man Utd,Everton,0.0073810694739222,0,1665.0,90.0,DC,0.0147621389478445,0.15430237111480866,0.270473328324568,0.12177729785582235
17761,James Tarkowski,2026-04-25,West Ham,Everton,0.108300445601344,0,1665.0,90.0,DC,0.1310904622077942,0.1562274726661192,0.270473328324568,0.12100756460242154
17761,James Tarkowski,2026-05-10,Crystal Palace,Everton,0.0,1,1665.0,90.0,DC,0.4945602118968963,0.1396064007508545,0.270473328324568,0.11320062495065242
17761,James Tarkowski,2026-05-17,Sunderland,Everton,0.0517397411167621,0,1665.0,90.0,DC,0.0517397411167621,0.11764365863607763,0.236664162283997,0.10928305720863504
54469,Adam Smith,2016-09-10,West Bromwich Albion,Bournemouth,0.092860497534275,0,825.0,90.0,DR,0.092860497534275,0.092860497534275,0.0,0.092860497534275
54469,Adam Smith,2016-09-17,Man City,Bournemouth,0.057388499379158,0,825.0,90.0,DR,0.114776998758316,0.0751244984567165,0.0,0.09057198152426743
54469,Adam Smith,2016-10-01,Watford,Bournemouth,0.0581580996513366,0,825.0,90.0,DR,0.4322760105133056,0.06946903218825654,0.0,0.08848076333891707
54469,Adam Smith,2017-09-09,Arsenal,Bournemouth,0.0053019998595118,0,825.0,90.0,DMR,0.0106039997190237,0.05342727410607035,0.0,0.08311439150153609
54469,Adam Smith,2017-12-30,Everton,Bournemouth,0.0,1,825.0,90.0,DL,0.476527988910675,0.04274181928485628,0.2,0.07775217269498537
54469,Adam Smith,2018-01-01,Brighton,Bournemouth,0.0694700498133897,0,825.0,90.0,DR,0.1389400064945221,0.04719652437294518,0.16666666666666669,0.07721784218649533
54469,Adam Smith,2018-08-11,Cardiff,Bournemouth,0.0356768481433391,0,825.0,90.0,DR,0.0713536962866783,0.045550856340144316,0.14285714285714285,0.0745377780546788
54469,Adam Smith,2018-10-01,Crystal Palace,Bournemouth,0.0113433999940752,0,825.0,90.0,DL,0.0226867999881505,0.04127492429688567,0.125,0.07046072140560761
54469,Adam Smith,2019-05-04,Spurs,Bournemouth,0.1200402006506919,0,825.0,90.0,DR,0.1620319932699203,0.05002662166953081,0.1111111111111111,0.07365939748593563
54469,Adam Smith,2019-10-19,Norwich,Bournemouth,0.0,0,825.0,90.0,DR,0.0171386990696191,0.04502395950257773,0.1,0.06890717829329462
54469,Adam Smith,2020-01-12,Watford,Bournemouth,0.0079684499651193,0,825.0,90.0,DR,0.0159368999302387,0.04165527681735424,0.09090909090909091,0.06497564743341235
54469,Adam Smith,2020-02-01,Aston Villa,Bournemouth,0.0093234004452824,0,825.0,90.0,DR,0.0186468008905649,0.03896095378634825,0.08333333333333334,0.061385179885791064
54469,Adam Smith,2020-06-20,Crystal Palace,Bournemouth,0.0060598999261856,0,825.0,90.0,DL,0.0121197998523712,0.03643010348941266,0.07692307692307693,0.05781580698517136
54469,Adam Smith,2020-07-01,Newcastle,Bournemouth,0.3324620127677917,1,825.0,90.0,DR,0.3324620127677917,0.05757523986643973,0.14285714285714285,0.075534917035663
54469,Adam Smith,2022-10-01,Brentford,Bournemouth,0.0574662014842033,0,825.0,90.0,DR,0.0574662014842033,0.057567970640957304,0.13333333333333333,0.07436919345169786
54469,Adam Smith,2022-10-19,Southampton,Bournemouth,0.0,0,825.0,90.0,DC,0.0301019996404647,0.05396997247589747,0.125,0.06957118097094317
54469,Adam Smith,2023-03-18,Aston Villa,Bournemouth,0.0085060000419616,0,825.0,81.0,DR,0.0617066994309425,0.05159914554179415,0.1183431952662722,0.066019843901702
54469,Adam Smith,2023-04-23,West Ham,Bournemouth,0.0470508076250552,0,825.0,64.0,DMR,0.0941016152501106,0.052187301612191726,0.11356466876971609,0.06585554299722991
54469,Adam Smith,2023-04-30,Leeds,Bournemouth,0.066612996160984,0,825.0,90.0,DR,0.066612996160984,0.05296241355809697,0.10746268656716418,0.0659226947918001
54469,Adam Smith,2023-05-20,Man Utd,Bournemouth,0.1502357367426155,0,825.0,67.0,DR,0.1784481853246688,0.05868728990622723,0.10332950631458095,0.07243398624946513
54469,Adam Smith,2023-05-28,Everton,Bournemouth,0.0677240416407585,0,825.0,86.0,DR,0.0677240416407585,0.05926062514459306,0.09846827133479212,0.072319086620669
54469,Adam Smith,2023-10-07,Everton,Bournemouth,0.0306156054139137,0,825.0,88.0,DR,0.0306156054139137,0.05797694532962857,0.0939457202505219,0.06966088864793603
54469,Adam Smith,2023-11-25,Sheffield Utd,Bournemouth,0.465580940246582,1,825.0,90.0,DR,0.5193918347358704,0.07626426314743803,0.1345962113659023,0.09606793784689831
54469,Adam Smith,2023-12-06,Crystal Palace,Bournemouth,0.0,0,825.0,90.0,DR,0.0362266078591346,0.07298955719167972,0.12881679389312978,0.0897506967062963
54469,Adam Smith,2023-12-23,Nott'm Forest,Bournemouth,0.0427462002262472,0,825.0,90.0,DR,0.057547703385353,0.07174440525806174,0.12351326623970722,0.08669646795549055
54469,Adam Smith,2023-12-31,Spurs,Bournemouth,0.0069776568561792,0,825.0,90.0,DR,0.0139553137123584,0.06918332996976234,0.11862917398945519,0.08147475422699844
54469,Adam Smith,2024-03-09,Sheffield Utd,Bournemouth,0.0507442764937877,0,825.0,78.0,DR,0.0507442764937877,0.06883102969227696,0.11469838572642312,0.0799066780811937
54469,Adam Smith,2024-03-13,Luton,Bournemouth,0.052191216498613205,0,825.0,74.0,DR,0.1043824329972267,0.06866781440712322,0.11120263591433277,0.0786521057328346
54469,Adam Smith,2024-04-06,Luton,Bournemouth,0.0131450276821851,0,825.0,90.0,DR,0.0262900553643703,0.06668328271322153,0.10722795869737888,0.07436081743382132
54469,Adam Smith,2024-04-13,Man Utd,Bournemouth,0.3575282045640051,1,825.0,79.0,DR,0.3646848499774933,0.07704506903452148,0.1386214863303812,0.09375418850033528
54469,Adam Smith,2024-04-21,Aston Villa,Bournemouth,0.0,0,825.0,51.0,DR,0.0450402051210403,0.07495254085401389,0.14073494917904614,0.08904271480397678
54469,Adam Smith,2024-04-24,Wolves,Bournemouth,0.0305671654641628,0,825.0,90.0,DR,0.1517351567745208,0.07400886608765361,0.14073494917904614,0.08537957278992012
54469,Adam Smith,2024-08-31,Everton,Bournemouth,0.0348880924284458,0,825.0,12.0,Sub,0.0697761848568916,0.07524934839315024,0.14469453376205788,0.084561030596093
54469,Adam Smith,2024-10-26,Aston Villa,Bournemouth,0.0120221003890037,0,825.0,61.0,Sub,0.0240442007780075,0.07638275227727208,0.1464009760065067,0.0808900395081914
54469,Adam Smith,2024-11-02,Man City,Bournemouth,0.0257582180202007,0,825.0,90.0,DR,0.0515164360404014,0.07732550934185853,0.10980073200488003,0.07749601837460443
54469,Adam Smith,2025-04-02,Ipswich Town,Bournemouth,0.0392169952392578,0,825.0,47.0,DR,0.0392169952392578,0.07757477341057875,0.11175496688741722,0.07661410943980197
54469,Adam Smith,2025-04-05,West Ham,Bournemouth,0.0216051712632179,0,825.0,69.0,DR,0.0432103425264358,0.07772618022578179,0.1127348643006263,0.07387108746193904
54469,Adam Smith,2025-04-19,Crystal Palace,Bournemouth,0.0679656863212585,0,825.0,86.0,DR,0.0679656863212585,0.07998753969476949,0.11292346298619824,0.07417238145469937
54469,Adam Smith,2025-04-27,Man Utd,Bournemouth,0.0892138704657554,0,825.0,90.0,DR,0.0892138704657554,0.07882720104288982,0.11292346298619824,0.0758866401991673
54469,Adam Smith,2025-05-25,Leicester,Bournemouth,0.02907295525074,0,825.0,90.0,DR,0.0581459105014801,0.07992154063827525,0.11292346298619824,0.07310880456448317
54469,Adam Smith,2025-08-15,Liverpool,Bournemouth,0.1755003780126571,1,825.0,90.0,DR,0.3510007560253143,0.08622763579690278,0.15056461731493098,0.08117798519940432
54469,Adam Smith,2025-11-29,Sunderland,Bournemouth,0.0171123556792736,0,825.0,88.0,DR,0.0342247113585472,0.08659325373020249,0.15069066555043953,0.0772520157767398
54469,Adam Smith,2025-12-15,Man Utd,Bournemouth,0.0,0,825.0,90.0,DR,0.0491848848760128,0.086364961141941,0.15069066555043953,0.07226801475888563
54469,Adam Smith,2026-03-14,Burnley,Bournemouth,0.029833935201167998,0,825.0,62.0,DR,0.049714807420969,0.07585318305256286,0.11435832274459976,0.07060845705888241
54469,Adam Smith,2026-05-09,Fulham,Bournemouth,0.0071693318895995,0,825.0,90.0,DR,0.0143386637791991,0.07393589450384862,0.11435832274459976,0.06658202290675709
60307,Pascal Groß,2017-08-12,Man City,Brighton,0.0173168499022722,0,239.0,90.0,FW,0.0346336998045444,0.0173168499022722,0.0,0.0173168499022722
60307,Pascal Groß,2017-08-26,Watford,Brighton,0.1309860050678253,0,239.0,90.0,AMC,0.1574669927358627,0.07415142748504874,0.0,0.024650343783920788
60307,Pascal Groß,2017-09-15,Bournemouth,Brighton,0.4839569926261902,1,239.0,77.0,AMC,0.6669610142707825,0.22141395441115136,0.35019455252918286,0.057028865049107876
60307,Pascal Groß,2017-11-28,Crystal Palace,Brighton,0.1445437036454677,0,239.0,83.0,AMC,0.2262990027666092,0.205624469446347,0.2647058823529412,0.06364196472859629
60307,Pascal Groß,2017-12-16,Burnley,Brighton,0.0088073499500751,0,239.0,76.0,AMC,0.4264329969882965,0.16996389689246333,0.21634615384615385,0.06143872753063096
60307,Pascal Groß,2017-12-23,Watford,Brighton,0.1644365042448043,1,239.0,84.0,AMC,0.7248330116271973,0.17100853297859425,0.36,0.06884049001934367
60307,Pascal Groß,2018-01-31,Southampton,Brighton,0.0078808004036545,0,239.0,84.0,AMC,0.1155150011181831,0.1476259221329213,0.3082191780821918,0.06487414004285434
60307,Pascal Groß,2018-02-03,West Ham,Brighton,0.0212399493902921,0,239.0,86.0,AMC,0.5370979905128479,0.13153005070261542,0.26865671641791045,0.06192837317546183
60307,Pascal Groß,2018-02-10,Stoke,Brighton,0.0167930996976792,0,239.0,81.0,AMC,0.3839859962463379,0.1193562089794187,0.2396804260985353,0.05931367418321235
60307,Pascal Groß,2018-03-04,Arsenal,Brighton,0.0536306016147136,0,239.0,89.0,AMC,0.5713710188865662,0.1124562703438901,0.2142857142857143,0.05882719255214276
60307,Pascal Groß,2018-03-31,Leicester,Brighton,0.0234402995556592,0,239.0,90.0,MC,0.4489659965038299,0.10384182155793226,0.1935483870967742,0.056286689030434364
60307,Pascal Groß,2018-04-07,Huddersfield,Brighton,0.0216375496238469,0,239.0,77.0,AMC,0.0857762023806572,0.09783542553626934,0.17874875868917575,0.05454700444941824
60307,Pascal Groß,2018-04-14,Crystal Palace,Brighton,0.07308329641819,0,239.0,74.0,MC,0.07308329641819,0.09722272913289577,0.16651248843663274,0.05659919923208167
60307,Pascal Groß,2018-04-17,Spurs,Brighton,0.0069406498223543,0,239.0,90.0,AMC,0.1207579970359802,0.09028388443780719,0.1537147736976943,0.053119901003684425
60307,Pascal Groß,2018-12-01,Huddersfield,Brighton,0.0240432005375623,0,239.0,90.0,MC,0.1026130020618438,0.08555615917926472,0.14274385408406026,0.05110294615326445
60307,Pascal Groß,2018-12-04,Crystal Palace,Brighton,0.0170546993613243,0,239.0,30.0,MC,0.0341093987226486,0.08475696333661657,0.139426800929512,0.05103537512550719
60307,Pascal Groß,2018-12-08,Burnley,Brighton,0.0,0,239.0,80.0,MC,0.0315219983458519,0.0798112616101911,0.13129102844638948,0.04776671131047753
60307,Pascal Groß,2018-12-22,Bournemouth,Brighton,0.273193398490548,1,239.0,78.0,MC,0.5928159952163696,0.09248353728897261,0.1863354037267081,0.0644720137276357
60307,Pascal Groß,2019-02-02,Watford,Brighton,0.0133106000721454,0,239.0,90.0,MC,1.0140700340270996,0.08785354096050318,0.17543859649122806,0.06089439428918826
60307,Pascal Groß,2019-04-20,Wolves,Brighton,0.0437817983329296,0,239.0,90.0,MC,0.0437817983329296,0.08541863805290244,0.16574585635359115,0.059772136432495925
60307,Pascal Groß,2019-04-23,Spurs,Brighton,0.0271914005279541,0,239.0,90.0,MC,0.0718740969896316,0.08237009158562765,0.15706806282722513,0.05756654780655639
60307,Pascal Groß,2019-04-27,Newcastle,Brighton,0.0044333301484584,0,239.0,90.0,MR,0.0861618965864181,0.07849264076785804,0.1492537313432836,0.05392322835273024
60307,Pascal Groß,2019-05-05,Arsenal,Brighton,0.3539719879627228,1,239.0,90.0,MC,0.3929519951343536,0.09154853399984215,0.1895734597156398,0.07513114462445442
60307,Pascal Groß,2019-08-17,West Ham,Brighton,0.6006450410932301,2,239.0,68.0,FWR,0.8437560200691223,0.11586615137981238,0.27452974072191155,0.11335794156010588
60307,Pascal Groß,2019-09-14,Burnley,Brighton,0.0317535996437072,0,239.0,90.0,FWR,0.3660460114479065,0.1121859716733226,0.2625182304326689,0.10787078692208116
60307,Pascal Groß,2019-09-21,Newcastle,Brighton,0.0331508517265319,0,239.0,82.0,FWR,0.3758240044116974,0.10928009368275479,0.25245441795231416,0.1032643333549532
60307,Pascal Groß,2019-09-28,Chelsea,Brighton,0.376783013343811,1,239.0,90.0,FWR,0.413996011018753,0.12008101910648519,0.28263795423956933,0.12276768329572493
60307,Pascal Groß,2019-10-19,Aston Villa,Brighton,0.0600121486932038,0,239.0,90.0,MR,0.5974299907684326,0.11774975634788434,0.2716688227684347,0.1186858423402241
60307,Pascal Groß,2019-11-10,Man Utd,Brighton,0.4664340019226074,1,239.0,26.0,Sub,0.4664340019226074,0.13434573353679252,0.30703624733475476,0.14721217790300875
60307,Pascal Groß,2019-11-30,Liverpool,Brighton,0.0369058512151241,0,239.0,90.0,FWR,0.0938908979296684,0.1307442594468746,0.29568788501026694,0.13983795869428808
60307,Pascal Groß,2019-12-05,Arsenal,Brighton,0.1953684017062187,0,239.0,81.0,AMC,0.3763439953327179,0.13783467082254527,0.2967848309975268,0.14532945273529688
60307,Pascal Groß,2019-12-08,Wolves,Brighton,0.0379511499777435,0,239.0,69.0,FWR,0.0759022012352943,0.13555666297604468,0.2993762993762994,0.13988927003713889
60307,Pascal Groß,2019-12-16,Crystal Palace,Brighton,0.1696839965879916,0,239.0,90.0,MC,0.6007239818572998,0.12313035765672026,0.26054590570719605,0.14238467835741894
60307,Pascal Groß,2020-01-11,Everton,Brighton,0.0872694998979568,0,239.0,26.0,Sub,0.1745389997959137,0.12391974861358476,0.2668360864040661,0.14285299716123426
60307,Pascal Groß,2020-01-18,Aston Villa,Brighton,0.0116866501048207,0,239.0,7.0,Sub,0.0233733002096414,0.12704280411739727,0.27331887201735355,0.13776656319639746
60307,Pascal Groß,2020-02-01,West Ham,Brighton,0.0474998503923416,0,239.0,90.0,AMR,0.4493629932403564,0.12215896349800048,0.23366508005192557,0.1321241343501882
60307,Pascal Groß,2020-07-11,Man City,Brighton,0.11321680061519131,0,239.0,80.0,FW,0.1132170036435127,0.12648010605241325,0.2340702210663199,0.13236290788675834
60307,Pascal Groß,2020-07-20,Newcastle,Brighton,0.0795513987541198,0,239.0,62.0,AMR,0.1045849993824958,0.13010846916586152,0.23653088042049936,0.13119485085583543
60307,Pascal Groß,2020-10-18,Crystal Palace,Brighton,0.026196900755167,0,239.0,7.0,Sub,0.052393801510334,0.1340611958599621,0.24302430243024303,0.12815366503136086
60307,Pascal Groß,2020-10-26,West Bromwich Albion,Brighton,0.0055190999992191,0,239.0,28.0,Sub,0.0110381999984383,0.13584171312144436,0.24988431281813975,0.1237146632724786
60307,Pascal Groß,2020-11-06,Burnley,Brighton,0.0144987003877758,0,239.0,90.0,MC,0.1046150028705596,0.13546931889418407,0.24988431281813975,0.11690178105591723
60307,Pascal Groß,2020-11-21,Aston Villa,Brighton,0.0303134992718696,0,239.0,90.0,MC,0.6423709988594055,0.13501841471879203,0.24839006439742412,0.11113467983887841
60307,Pascal Groß,2020-12-07,Southampton,Brighton,0.1110270023345947,0,239.0,90.0,AMC,0.2398920059204101,0.13559130919229692,0.24657534246575344,0.11203627688508973
60307,Pascal Groß,2020-12-13,Leicester,Brighton,0.0314295990392564,0,239.0,90.0,DMC,0.0628591999411583,0.13659770436559426,0.24657534246575344,0.10730805390755682
60307,Pascal Groß,2020-12-27,West Ham,Brighton,0.0513799004256725,0,239.0,6.0,Sub,0.0513799004256725,0.14226852620310443,0.25471698113207547,0.107921271545459
60307,Pascal Groß,2021-01-16,Leeds,Brighton,0.0118680503219366,0,239.0,90.0,MC,0.0237361006438732,0.13813875098029196,0.24770642201834864,0.09912825164772532
60307,Pascal Groß,2021-01-27,Fulham,Brighton,0.01687384955585,0,239.0,90.0,MC,0.0780289992690086,0.13820142630002877,0.24657534246575344,0.09365159606379121
60307,Pascal Groß,2021-01-31,Spurs,Brighton,0.2623149044811723,0,239.0,90.0,MC,0.9738720059394836,0.1370036599165391,0.20435967302452318,0.10788305865942562
60307,Pascal Groß,2021-02-03,Liverpool,Brighton,0.116287302225828,0,239.0,90.0,AMC,0.1747560054063797,0.14121251695279316,0.20435967302452318,0.11012199747873008
