Shot_player_code,Shot_Player_name,date,opponent_team,own_team,avg_distance_m,avg_angle,big_chance_sum,Shot_conversion_sum,number_of_shots,xG_non_penalty,most_common_shotType,understat_player_id,time,position,Shot_conversion_sum_clip,big_chance_sum_clip,xG_non_penalty_clip,Shot_conversion_sum_ewm,Shot_conversion_sum_rm20,avg_distance_m_rm20,avg_angle_rm20,time_rm20,big_chance_sum_rm20,big_chance_rate_rm20,xG_np_sum_rm20,xG_np_rate_rm20,time_ewm,big_chance_sum_ewm,big_chance_rate_ewm,xG_np_sum_ewm,xG_np_rate_ewm,shotType_mode_last20
224967,Vitalii Mykolenko,2023-04-15,Fulham,Everton,12.309853776548284,0.1123310751019934,0,0.0,1,0.0531576983630657,LeftFoot,10291,90,DL,0.0,0.0,0.0531576983630657,-0.021335196354757977,-0.020603999518789315,20.399207662642755,0.31385939460637996,1347.0,1.0,0.06681514476614699,1.2407459048554292,0.08290061725091954,83.33825208931624,0.023458000326572675,0.025333145061992413,0.056080767986490955,0.06056365465134628,
224967,Vitalii Mykolenko,2023-09-17,Arsenal,Everton,16.773008485110996,0.1310365089513185,0,0.0,1,0.0350376553833484,LeftFoot,10291,90,DL,0.0,0.0,0.0350376553833484,-0.01969402740439198,-0.019391999547095827,20.185901828670296,0.30310510721490574,1437.0,1.0,0.06263048016701461,1.2757835602387777,0.07990293696693807,83.97270427128612,0.021223905057375276,0.02274728998833658,0.0540766620242869,0.05795811418032447,
224967,Vitalii Mykolenko,2023-09-23,Brentford,Everton,15.311520223509223,0.6299465913354662,1,-0.2589446783065796,1,0.3699209690093994,RightFoot,10291,90,DL,-0.2589446783065796,1.0,0.3699209690093994,-0.038097923627637184,-0.032700481700400484,19.915102850605795,0.32126296744382576,1527.0,2.0,0.11787819253438114,1.6457045292481771,0.09699633767670986,84.54673243592553,0.11444067600429192,0.12182210410310013,0.08415707221334523,0.08958520667775298,
224967,Vitalii Mykolenko,2023-10-07,Bournemouth,Everton,13.71627591585996,0.4650290143936869,0,0.0,1,0.0649483129382133,LeftFoot,10291,90,DL,0.0,0.0,0.0649483129382133,-0.03516731411781894,-0.030979403716168877,19.588848801408645,0.32882960149381846,1617.0,2.0,0.11131725417439704,1.7106528421863905,0.09521258861890855,85.06609125155167,0.10354156400388316,0.10954706656019655,0.08232766656809457,0.08710274425584773,
224967,Vitalii Mykolenko,2023-11-04,Brighton,Everton,17.457835230491423,0.27578349315659223,0,0.8786536909639836,3,0.15863769408315398,LeftFoot,10291,90,DL,0.6,0.0,0.15863769408315398,0.013691710045090212,0.0005695664696395708,19.482298122862783,0.32617729607695717,1707.0,2.0,0.1054481546572935,1.8692905362695444,0.098556618783983,85.53598732283245,0.09368046267018,0.09856952499413793,0.08959528823619546,0.09427115058395018,
224967,Vitalii Mykolenko,2023-11-11,Crystal Palace,Everton,14.561407708443454,0.9105749792924406,1,1.3843403309583664,3,0.6792031824588776,Head,10291,90,DL,0.6,1.0,0.6792031824588776,0.058792347733929426,0.029113872828228162,18.714443667207142,0.3581141493578289,1707.0,3.0,0.15817223198594024,2.5322331190109244,0.13350965478089233,85.9611313873246,0.1799966090825438,0.18845371804654573,0.14574842101930804,0.1525963849013735,
224967,Vitalii Mykolenko,2023-11-26,Man Utd,Everton,22.55342045419887,0.37440261520253065,0,0.8600433208048345,4,0.1399566791951654,LeftFoot,10291,90,DL,0.6,0.0,0.1399566791951654,0.10042370560055025,0.05506324224512688,19.251932191686258,0.355844171574868,1707.0,2.0,0.1054481546572935,2.329140808433293,0.12280180009314373,86.34578554091273,0.1628540748842063,0.16974617403456002,0.14519682655986588,0.15134165852479423,
224967,Vitalii Mykolenko,2023-12-10,Chelsea,Everton,19.329692371529923,0.5679736301876215,0,-0.039248488843441,1,0.039248488843441,RightFoot,10291,90,DL,-0.039248488843441,0.0,0.039248488843441,0.08967969064332017,0.050962732197797844,19.139519092388753,0.36312622952963985,1728.0,2.0,0.10416666666666666,2.3456680979579674,0.1221702134353108,86.6938059655877,0.14734416299047237,0.15296334635955808,0.13510650868211113,0.14025899135419936,
224967,Vitalii Mykolenko,2023-12-23,Spurs,Everton,15.002855305773952,0.6313265644076397,0,-0.0592190831899642,2,0.13018672168254838,LeftFoot,10291,90,DL,-0.0592190831899642,0.0,0.13018672168254838,0.0782259388099906,0.04637182322330776,18.849596686992545,0.38026998980875687,1728.0,2.0,0.10416666666666666,2.3851409181952468,0.12422608948933576,87.00868158791268,0.13331138556280833,0.1378945696186658,0.13463795753929564,0.13926674852891888,
224967,Vitalii Mykolenko,2023-12-27,Man City,Everton,21.771100415450395,0.4141540684971946,0,-0.0259600114077329,1,0.0259600114077329,LeftFoot,10291,90,DL,-0.0259600114077329,0.0,0.0259600114077329,0.07021163494708879,0.04347854983806613,18.805903954668544,0.37919861213187095,1728.0,2.0,0.10416666666666666,2.3872533291578284,0.1243361108936369,87.29356905573052,0.12061506312825516,0.12435458647145725,0.1242876769553373,0.12814106522370497,
224967,Vitalii Mykolenko,2024-01-14,Aston Villa,Everton,22.954053688914183,0.2919205377142321,0,-0.0281651075929403,1,0.0281651075929403,LeftFoot,10291,90,DL,-0.0281651075929403,0.0,0.0281651075929403,0.06264419321324041,0.04300236952304843,19.334218472279872,0.3795501247611344,1728.0,2.0,0.10416666666666666,2.3667347375303494,0.12326743424637236,87.55132438375618,0.10912791425889753,0.11218005384191551,0.11513314653987092,0.11835324321502658,
224967,Vitalii Mykolenko,2024-02-19,Crystal Palace,Everton,18.76431058723641,0.3892210331836918,0,0.0,1,0.0439307540655136,LeftFoot,10291,90,DL,0.0,0.0,0.0439307540655136,0.05782540911991423,0.056724329113960296,19.1226851375633,0.385200182186095,1728.0,2.0,0.10416666666666666,2.321563089266418,0.12091474423262595,87.78453158530321,0.09873477956757395,0.1012266056514376,0.10835196630421784,0.11108650682841054,
224967,Vitalii Mykolenko,2024-02-24,Brighton,Everton,27.248655471417297,0.3019121708233141,0,0.0,1,0.0159290879964828,LeftFoot,10291,90,DL,0.0,0.0,0.0159290879964828,0.05337730072607468,0.032724329113960296,19.958987639718423,0.39068204258899264,1730.0,2.0,0.10404624277456648,2.037521163001655,0.10599821079199362,87.9955285771791,0.08933146722780501,0.09136637032017912,0.09954978741776689,0.10181745609654291,
224967,Vitalii Mykolenko,2024-03-02,West Ham,Everton,25.66511483774044,0.29630509076095535,0,0.0,2,0.058158509433269404,LeftFoot,10291,90,DL,0.0,0.0,0.058158509433269404,0.04927135451637663,0.03483214794099334,19.85106726483594,0.3867089986207011,1730.0,2.0,0.10404624277456648,2.082107472233473,0.10831772976937142,88.18643061744775,0.08082370844420453,0.08248586215643039,0.09560776094305284,0.09757395128284407,
224967,Vitalii Mykolenko,2024-03-09,Man Utd,Everton,15.687322141227913,0.3793283233320981,0,-0.0496791377663612,2,0.0773550961166619,Head,10291,90,DL,-0.0496791377663612,0.0,0.0773550961166619,0.04165977818693527,0.03379888644814494,19.268807999033264,0.38782404872045634,1730.0,2.0,0.10404624277456648,2.1467533679679023,0.1116808110503533,88.35915151102415,0.07312621240189933,0.07448418192822749,0.09386941191196799,0.09561258712430111,
224967,Vitalii Mykolenko,2024-04-15,Chelsea,Everton,29.056002782189488,0.24778558811304,0,0.0,1,0.01286356523633,LeftFoot,10291,90,DL,0.0,0.0,0.01286356523633,0.038455179864863326,0.035746234416961696,19.853051748793433,0.3829741990746761,1730.0,2.0,0.10404624277456648,2.0809001335874187,0.10825492024443219,88.51542279568852,0.06616181122076606,0.06727147452725023,0.08615456937143103,0.08759955043457665,
224967,Vitalii Mykolenko,2024-04-21,Nott'm Forest,Everton,23.8305126939327,0.3817677864760418,0,-0.0290611423552036,1,0.0290611423552036,RightFoot,10291,90,DL,-0.0290611423552036,0.0,0.0290611423552036,0.033261616617165875,0.03814788481593134,19.967603147283906,0.389660550866924,1730.0,2.0,0.10404624277456648,2.087478875182568,0.10859716691701223,88.65681110086105,0.05986068634259786,0.06076760154055985,0.08071710013179031,0.08193999898774358,
224967,Vitalii Mykolenko,2024-09-28,Crystal Palace,Everton,33.317631613446,0.2238845187338218,0,-0.0069263824261724,1,0.0069263824261724,LeftFoot,10291,90,DL,-0.0069263824261724,0.0,0.0069263824261724,0.030170232075370625,0.04627001791819932,20.102211422161627,0.3843776961840951,1730.0,2.0,0.10404624277456648,2.082930057775228,0.10836052323686157,88.78473385315999,0.05415966859568378,0.05490099437222173,0.07368941273125527,0.07469805740231916,
224967,Vitalii Mykolenko,2024-11-02,Southampton,Everton,16.780992048951806,0.197727806697378,0,0.0,1,0.0385156758129596,LeftFoot,10291,90,DL,0.0,0.0,0.0385156758129596,0.02784944499264981,0.04627001791819932,20.0259562571165,0.3764126932720008,1730.0,2.0,0.10404624277456648,2.058192934375255,0.10707362086345258,88.90047348619237,0.04900160491990437,0.049607659777834115,0.07033953302475092,0.0712094966874481,
