,goals,shots,xG,time,position,h_team,a_team,h_goals,a_goals,date,id,season,roster_id,xA,assists,key_passes,npg,npxG,xGChain,xGBuildup,player_name,team_title,element
5281,0,0,0.0,17,DC,Hull,Manchester City,0,3,2016-12-26,3152,2016,129296,0.0,0,0,0,0.0,0.0,0.0,John Stones,Manchester City,368
5282,0,0,0.0,90,DC,Leicester,Manchester City,4,2,2016-12-10,3120,2016,129933,0.0,0,0,0,0.0,0.4294140040874481,0.4294140040874481,John Stones,Manchester City,368
5283,0,0,0.0,80,DC,Manchester City,Chelsea,1,3,2016-12-03,3105,2016,128566,0.0,0,0,0,0.0,0.2166669964790344,0.2166669964790344,John Stones,Manchester City,368
5284,0,1,0.0200219992548227,90,DC,Manchester City,Middlesbrough,1,1,2016-11-05,2689,2016,128099,0.0,0,0,0,0.0200219992548227,1.0106799602508545,1.0106799602508545,John Stones,Manchester City,368
5285,0,1,0.2698250114917755,90,DC,West Bromwich Albion,Manchester City,0,4,2016-10-29,2680,2016,127891,0.1876849979162216,0,1,0,0.2698250114917755,0.3202689886093139,0.1325840055942535,John Stones,Manchester City,368
5286,0,0,0.0,90,DC,Manchester City,Southampton,1,1,2016-10-23,549,2016,127352,0.0135185001417994,0,1,0,0.0,0.0550538003444671,0.0550538003444671,John Stones,Manchester City,368
5287,0,1,0.0144851002842187,90,DC,Manchester City,Everton,1,1,2016-10-15,534,2016,126831,0.0,0,0,0,0.0144851002842187,0.4247809946537018,0.4247809946537018,John Stones,Manchester City,368
5288,0,0,0.0,90,DC,Tottenham,Manchester City,2,0,2016-10-02,529,2016,127394,0.0,0,0,0,0.0,0.2914519906044006,0.2914519906044006,John Stones,Manchester City,368
5289,0,1,0.0557187013328075,90,DC,Swansea,Manchester City,1,3,2016-09-24,515,2016,126762,0.0,0,0,0,0.0557187013328075,0.4251030087471008,0.4251030087471008,John Stones,Manchester City,368
5290,0,0,0.0,37,Sub,Manchester City,Bournemouth,4,0,2016-09-17,504,2016,126395,0.0,0,0,0,0.0,0.0289129000157117,0.0289129000157117,John Stones,Manchester City,368
5291,0,0,0.0,90,DC,Manchester United,Manchester City,1,2,2016-09-10,491,2016,126096,0.0,0,0,0,0.0,0.0651400983333587,0.0651400983333587,John Stones,Manchester City,368
5292,0,0,0.0,61,DC,Manchester City,West Ham,3,1,2016-08-28,490,2016,125831,0.0,0,0,0,0.0,0.508342981338501,0.508342981338501,John Stones,Manchester City,368
5293,0,0,0.0,90,DC,Stoke,Manchester City,1,4,2016-08-20,472,2016,125512,0.0,0,0,0,0.0,0.4332660138607025,0.4332660138607025,John Stones,Manchester City,368
5294,0,0,0.0,90,DC,Manchester City,Sunderland,2,1,2016-08-13,467,2016,125059,0.0,0,0,0,0.0,0.0780228972434997,0.0780228972434997,John Stones,Manchester City,368
5295,0,0,0.0,90,DC,Everton,Norwich,3,0,2016-05-15,453,2015,57691,0.0,0,0,0,0.0,0.0685866028070449,0.0685866028070449,John Stones,Manchester City,368
5296,0,0,0.0,90,DC,Sunderland,Everton,3,0,2016-05-11,449,2015,65880,0.5022609829902649,0,1,0,0.0,0.1340370029211044,0.1340370029211044,John Stones,Manchester City,368
5297,0,0,0.0,90,DC,Leicester,Everton,3,1,2016-05-07,443,2015,62326,0.3033640086650848,0,1,0,0.0,0.0623871982097625,0.0623871982097625,John Stones,Manchester City,368
5298,0,0,0.0,90,DC,Everton,Bournemouth,2,1,2016-04-30,429,2015,63054,0.0,0,0,0,0.0,0.0585572011768817,0.0585572011768817,John Stones,Manchester City,368
5299,0,0,0.0,65,DC,Liverpool,Everton,4,0,2016-04-20,418,2015,65684,0.0,0,0,0,0.0,0.0,0.0,John Stones,Manchester City,368
5300,0,0,0.0,90,DC,Everton,Southampton,1,1,2016-04-16,407,2015,62340,0.0,0,0,0,0.0,0.0154544999822974,0.0154544999822974,John Stones,Manchester City,368
5301,0,1,0.0424562990665435,90,DC,Crystal Palace,Everton,0,0,2016-04-13,404,2015,63259,0.0,0,0,0,0.0424562990665435,0.0,0.0,John Stones,Manchester City,368
5302,0,0,0.0,90,DC,Watford,Everton,1,1,2016-04-09,395,2015,67455,0.0,0,0,0,0.0,0.0,0.0,John Stones,Manchester City,368
5303,0,0,0.0,90,DC,Manchester United,Everton,1,0,2016-04-03,393,2015,66047,0.0,0,0,0,0.0,0.1300449967384338,0.1300449967384338,John Stones,Manchester City,368
5304,0,0,0.0,43,Sub,Everton,Arsenal,0,2,2016-03-19,374,2015,66318,0.0,0,0,0,0.0,0.1242950037121772,0.1242950037121772,John Stones,Manchester City,368
5305,0,1,0.0214479006826877,49,DC,Everton,West Ham,2,3,2016-03-05,363,2015,65948,0.0174317993223667,0,1,0,0.0214479006826877,0.0746413022279739,0.0746413022279739,John Stones,Manchester City,368
5306,0,0,0.0,14,Sub,Aston Villa,Everton,1,3,2016-03-01,349,2015,66827,0.0,0,0,0,0.0,0.0883802995085716,0.0883802995085716,John Stones,Manchester City,368
5307,0,2,0.1409569978713989,90,DC,Everton,Swansea,1,2,2016-01-24,309,2015,59946,1.1357300281524658,0,2,0,0.1409569978713989,0.6487969756126404,0.2712630033493042,John Stones,Manchester City,368
5308,0,0,0.0,90,DC,Chelsea,Everton,3,3,2016-01-16,295,2015,61912,0.0,0,0,0,0.0,0.0180820003151893,0.0180820003151893,John Stones,Manchester City,368
5309,0,0,0.0,90,DR,Manchester City,Everton,0,0,2016-01-13,288,2015,60260,0.0,0,0,0,0.0,0.0695506036281585,0.0695506036281585,John Stones,Manchester City,368
5310,0,1,0.0225773006677627,90,DC,Everton,Tottenham,1,1,2016-01-03,280,2015,61265,0.0,0,0,0,0.0225773006677627,0.0225773006677627,0.0225773006677627,John Stones,Manchester City,368
5311,0,1,0.099847100675106,90,DC,Everton,Stoke,3,4,2015-12-28,265,2015,58544,0.0,0,0,0,0.099847100675106,0.4810869991779327,0.4810869991779327,John Stones,Manchester City,368
5312,0,0,0.0,90,DC,Newcastle United,Everton,0,1,2015-12-26,259,2015,60839,0.0,0,0,0,0.0,0.1857510060071945,0.1857510060071945,John Stones,Manchester City,368
5313,0,0,0.0,90,DC,Everton,Leicester,2,3,2015-12-19,245,2015,61842,0.0,0,0,0,0.0,0.1174459978938102,0.1174459978938102,John Stones,Manchester City,368
5314,0,0,0.0,90,DC,Norwich,Everton,1,1,2015-12-12,231,2015,60454,0.0,0,0,0,0.0,0.9530150294303894,0.9530150294303894,John Stones,Manchester City,368
5315,0,0,0.0,90,DC,Everton,Crystal Palace,1,1,2015-12-08,230,2015,59811,0.0775358974933624,0,1,0,0.0,0.0440591014921665,0.0440591014921665,John Stones,Manchester City,368
5316,0,0,0.0,90,DC,Bournemouth,Everton,3,3,2015-11-28,213,2015,61828,0.0,0,0,0,0.0,0.1298120021820068,0.1298120021820068,John Stones,Manchester City,368
5317,0,0,0.0,90,DC,Everton,Aston Villa,4,0,2015-11-21,206,2015,59588,0.0,0,0,0,0.0,0.9957600235939026,0.9957600235939026,John Stones,Manchester City,368
5318,0,0,0.0,90,DC,West Ham,Everton,1,1,2015-11-07,195,2015,58777,0.0,0,0,0,0.0,0.1245369985699653,0.1245369985699653,John Stones,Manchester City,368
5319,0,0,0.0,90,DC,Everton,Sunderland,6,2,2015-11-01,188,2015,65558,0.0,0,0,0,0.0,0.8269140124320984,0.8269140124320984,John Stones,Manchester City,368
5320,0,1,0.0709201022982597,90,DC,Arsenal,Everton,2,1,2015-10-24,176,2015,65244,0.0,0,0,0,0.0709201022982597,0.0152273997664451,0.0152273997664451,John Stones,Manchester City,368
5321,0,0,0.0,90,DC,Everton,Manchester United,0,3,2015-10-17,166,2015,64985,0.0,0,0,0,0.0,0.1447280049324035,0.1447280049324035,John Stones,Manchester City,368
5322,0,0,0.0,90,DC,Swansea,Everton,0,0,2015-09-19,136,2015,64338,0.0,0,0,0,0.0,0.3517409861087799,0.3517409861087799,John Stones,Manchester City,368
5323,0,1,0.0218981001526117,90,DC,Everton,Chelsea,3,1,2015-09-12,121,2015,63878,0.0,0,0,0,0.0218981001526117,0.6607469916343689,0.6607469916343689,John Stones,Manchester City,368
5324,0,0,0.0,90,DC,Tottenham,Everton,0,0,2015-08-29,118,2015,63809,0.0,0,0,0,0.0,0.0410989001393318,0.0410989001393318,John Stones,Manchester City,368
5325,0,0,0.0,90,DC,Everton,Manchester City,0,2,2015-08-23,108,2015,62587,0.0,0,0,0,0.0,0.2114720046520233,0.2114720046520233,John Stones,Manchester City,368
5326,0,0,0.0,90,DC,Southampton,Everton,0,3,2015-08-15,92,2015,57485,0.0,0,0,0,0.0,0.508467972278595,0.508467972278595,John Stones,Manchester City,368
5327,0,0,0.0,90,DC,Everton,Watford,2,2,2015-08-08,83,2015,57167,0.0,0,0,0,0.0,0.0275899991393089,0.0275899991393089,John Stones,Manchester City,368
5328,0,1,0.0090055298060178,90,DC,Everton,Tottenham,0,1,2015-05-24,4434,2014,25730,0.0,0,0,0,0.0090055298060178,0.0367151014506816,0.0367151014506816,John Stones,Manchester City,368
5329,0,1,0.057990301400423,90,DC,West Ham,Everton,1,2,2015-05-16,4423,2014,24675,0.0,0,0,0,0.057990301400423,0.4355250000953674,0.4355250000953674,John Stones,Manchester City,368
5330,0,0,0.0,90,DC,Everton,Sunderland,0,2,2015-05-09,4409,2014,23835,0.0176651999354362,0,1,0,0.0,0.4034020006656647,0.3857370018959045,John Stones,Manchester City,368
5331,0,0,0.0,90,DC,Aston Villa,Everton,3,2,2015-05-02,4401,2014,23464,0.0,0,0,0,0.0,0.0,0.0,John Stones,Manchester City,368
5332,1,1,0.0316221006214618,90,DC,Everton,Manchester United,3,0,2015-04-26,4476,2014,25400,0.0,0,0,1,0.0316221006214618,0.0,0.0,John Stones,Manchester City,368
5333,0,0,0.0,90,DC,Everton,Burnley,1,0,2015-04-18,4461,2014,23423,0.0,0,0,0,0.0,0.1094229966402053,0.1094229966402053,John Stones,Manchester City,368
5334,0,0,0.0,90,DC,Swansea,Everton,1,1,2015-04-11,4451,2014,24179,0.0,0,0,0,0.0,0.5225229859352112,0.5225229859352112,John Stones,Manchester City,368
5335,0,2,0.0717770010232925,90,DC,Everton,Southampton,1,0,2015-04-04,4441,2014,24635,0.0,0,0,0,0.0717770010232925,0.0644771978259086,0.0644771978259086,John Stones,Manchester City,368
5336,0,0,0.0,90,DC,Queens Park Rangers,Everton,1,2,2015-03-22,4512,2014,25252,0.0,0,0,0,0.0,0.0,0.0,John Stones,Manchester City,368
5337,0,0,0.0,90,DC,Stoke,Everton,2,0,2015-03-04,4488,2014,24484,0.0616553984582424,0,1,0,0.0,0.0616553984582424,0.0,John Stones,Manchester City,368
5338,0,0,0.0,90,DC,Arsenal,Everton,2,0,2015-03-01,4481,2014,26043,0.0,0,0,0,0.0,0.0,0.0,John Stones,Manchester City,368
5339,0,0,0.0,90,DC,Everton,Leicester,2,2,2015-02-22,4543,2014,26963,0.0,0,0,0,0.0,0.4363889992237091,0.4363889992237091,John Stones,Manchester City,368
5340,0,0,0.0,90,DC,Chelsea,Everton,1,0,2015-02-11,4529,2014,26318,0.0,0,0,0,0.0,0.0209520999342203,0.0209520999342203,John Stones,Manchester City,368
5341,0,1,0.0207665003836154,90,DC,Everton,Liverpool,0,0,2015-02-07,4521,2014,27260,0.0,0,0,0,0.0207665003836154,0.0,0.0,John Stones,Manchester City,368
5342,0,1,0.0129953995347023,90,DC,Crystal Palace,Everton,0,1,2015-01-31,4587,2014,22588,0.0,0,0,0,0.0129953995347023,0.0,0.0,John Stones,Manchester City,368
5343,0,0,0.0,90,DC,Everton,West Bromwich Albion,0,0,2015-01-19,4580,2014,21482,0.0,0,0,0,0.0,0.2107570022344589,0.2107570022344589,John Stones,Manchester City,368
5344,0,0,0.0,90,DC,Everton,Manchester City,1,1,2015-01-10,4566,2014,20582,0.0,0,0,0,0.0,0.0160712990909814,0.0160712990909814,John Stones,Manchester City,368
5345,0,0,0.0,90,DC,Everton,Stoke,0,1,2014-12-26,4634,2014,20448,0.0,0,0,0,0.0,0.0,0.0,John Stones,Manchester City,368
5346,0,0,0.0,90,DC,Manchester United,Everton,2,1,2014-10-05,4695,2014,19996,0.4304879903793335,0,1,0,0.0,0.2641049921512604,0.2641049921512604,John Stones,Manchester City,368
5347,0,0,0.0,90,DC,Liverpool,Everton,1,1,2014-09-27,4739,2014,18534,0.0,0,0,0,0.0,0.3046469986438751,0.3046469986438751,John Stones,Manchester City,368
5348,0,0,0.0,66,DR,Everton,Crystal Palace,2,3,2014-09-21,4738,2014,18189,0.1454830020666122,0,1,0,0.0,0.2671050131320953,0.2671050131320953,John Stones,Manchester City,368
5349,0,0,0.0,90,DC,West Bromwich Albion,Everton,0,2,2014-09-13,4725,2014,18122,0.0,0,0,0,0.0,0.1508319973945617,0.1508319973945617,John Stones,Manchester City,368
5350,0,0,0.0,90,DR,Leicester,Everton,2,2,2014-08-16,4750,2014,17095,0.0,0,0,0,0.0,0.0533455982804298,0.0533455982804298,John Stones,Manchester City,368
5351,0,0,0.0,70,MC,Everton,Nottingham Forest,0,2,2024-12-29,26785,2024,696677,0.0,0,0,0,0.0,0.0113014196977019,0.0113014196977019,Idrissa Gueye,Everton,254
5352,0,1,0.0176432039588689,90,MC,Manchester City,Everton,1,1,2024-12-26,26777,2024,696142,0.0,0,0,0,0.0176432039588689,0.0,0.0,Idrissa Gueye,Everton,254
5353,0,0,0.0,90,MC,Everton,Chelsea,0,0,2024-12-22,26764,2024,695761,0.0,0,0,0,0.0,0.0,0.0,Idrissa Gueye,Everton,254
5354,0,0,0.0,90,MC,Arsenal,Everton,0,0,2024-12-14,26755,2024,693747,0.0,0,0,0,0.0,0.1200020536780357,0.1200020536780357,Idrissa Gueye,Everton,254
5355,0,0,0.0,90,DMC,Everton,Wolverhampton Wanderers,4,0,2024-12-04,26735,2024,691575,0.0,0,0,0,0.0,0.0178183503448963,0.0178183503448963,Idrissa Gueye,Everton,254
5356,0,0,0.0,69,DMC,Manchester United,Everton,4,0,2024-12-01,26727,2024,690664,0.0158621463924646,0,1,0,0.0,0.1618328243494033,0.1459706723690033,Idrissa Gueye,Everton,254
5357,0,4,0.0581843629479408,90,DMC,Everton,Brentford,0,0,2024-11-23,26715,2024,688459,0.2258066833019256,0,4,0,0.0581843629479408,0.7920413017272949,0.7110671401023865,Idrissa Gueye,Everton,254
5358,0,2,0.0436520762741565,90,DMC,West Ham,Everton,0,0,2024-11-09,26710,2024,686654,0.2454620897769928,0,3,0,0.0436520762741565,0.4265440702438354,0.1747792810201645,Idrissa Gueye,Everton,254
5359,0,1,0.0321860164403915,90,DMC,Southampton,Everton,1,0,2024-11-02,26699,2024,685134,0.1275311112403869,0,1,0,0.0321860164403915,0.1904508024454116,0.1904508024454116,Idrissa Gueye,Everton,254
5360,0,1,0.0231321956962347,90,DMC,Everton,Fulham,1,1,2024-10-26,26687,2024,683149,0.0,0,0,0,0.0231321956962347,0.7053693532943726,0.6822371482849121,Idrissa Gueye,Everton,254
5361,0,0,0.0,90,DMC,Ipswich,Everton,0,2,2024-10-19,26674,2024,681434,0.0,0,0,0,0.0,0.0,0.0,Idrissa Gueye,Everton,254
5362,0,2,0.4571408033370971,27,Sub,Everton,Newcastle United,0,0,2024-10-05,26669,2024,679739,0.0,0,0,0,0.4571408033370971,0.6107810735702515,0.1536402702331543,Idrissa Gueye,Everton,254
5363,0,1,0.0175908599048852,6,Sub,Everton,Crystal Palace,2,1,2024-09-28,26654,2024,677816,0.0,0,0,0,0.0175908599048852,0.0175908599048852,0.0,Idrissa Gueye,Everton,254
5364,0,0,0.0,71,DMC,Aston Villa,Everton,3,2,2024-09-14,26638,2024,673942,0.0,0,0,0,0.0,0.0,0.0,Idrissa Gueye,Everton,254
5365,0,2,0.1096467971801757,90,DMC,Everton,Bournemouth,2,3,2024-08-31,26624,2024,671756,0.0,0,0,0,0.1096467971801757,0.2482306361198425,0.1385838389396667,Idrissa Gueye,Everton,254
5366,0,0,0.0,90,DMC,Tottenham,Everton,4,0,2024-08-24,26617,2024,667996,0.0,0,0,0,0.0,0.0885984823107719,0.0885984823107719,Idrissa Gueye,Everton,254
5367,0,1,0.0114608136937022,90,DMC,Everton,Brighton,0,3,2024-08-17,26605,2024,666330,0.0,0,0,0,0.0114608136937022,0.1243368908762931,0.1128760799765586,Idrissa Gueye,Everton,254
5368,1,1,0.0579074174165725,90,MC,Arsenal,Everton,2,1,2024-05-19,22265,2023,663260,0.14481882750988,0,2,1,0.0579074174165725,0.14481882750988,0.0,Idrissa Gueye,Everton,254
5369,0,1,0.0244880653917789,90,MC,Everton,Sheffield United,1,0,2024-05-11,22257,2023,660541,0.0783169642090797,0,1,0,0.0244880653917789,0.7342382073402405,0.655921220779419,Idrissa Gueye,Everton,254
5370,0,0,0.0,86,MC,Luton,Everton,1,1,2024-05-03,22252,2023,658576,0.0270914305001497,0,1,0,0.0,0.0270914305001497,0.0,Idrissa Gueye,Everton,254
5371,1,2,0.2892912328243255,80,MC,Everton,Brentford,1,0,2024-04-27,22237,2023,657158,0.0,0,0,1,0.2892912328243255,0.3805024921894073,0.3805024921894073,Idrissa Gueye,Everton,254
5372,0,1,0.0701874122023582,81,MC,Everton,Liverpool,2,0,2024-04-24,22179,2023,656312,0.0,0,0,0,0.0701874122023582,0.0701874122023582,0.0,Idrissa Gueye,Everton,254
5373,1,1,0.0173548720777034,90,MC,Everton,Nottingham Forest,2,0,2024-04-21,22228,2023,655266,0.0900756791234016,0,1,1,0.0173548720777034,0.2866685092449188,0.179237961769104,Idrissa Gueye,Everton,254
5374,0,0,0.0,86,MC,Newcastle United,Everton,1,1,2024-04-02,22202,2023,651025,0.0,0,0,0,0.0,0.2210290729999542,0.2210290729999542,Idrissa Gueye,Everton,254
5375,0,0,0.0,51,MC,Brighton,Everton,1,1,2024-02-24,22148,2023,643227,0.0,0,0,0,0.0,0.0,0.0,Idrissa Gueye,Everton,254
5376,0,3,0.0830287933349609,67,MC,Everton,Crystal Palace,1,1,2024-02-19,22137,2023,642753,0.0,0,0,0,0.0830287933349609,0.122807890176773,0.1060913503170013,Idrissa Gueye,Everton,254
5377,0,0,0.0,90,DMC,Manchester City,Everton,2,0,2024-02-10,22130,2023,639892,0.0216757301241159,0,1,0,0.0,0.1132263615727424,0.1132263615727424,Idrissa Gueye,Everton,254
5378,0,2,0.0719940289855003,90,MC,Everton,Tottenham,2,2,2024-02-03,22121,2023,638270,0.0,0,0,0,0.0719940289855003,0.3932377696037292,0.3496048748493194,Idrissa Gueye,Everton,254
5379,0,0,0.0,23,DMC,Tottenham,Everton,2,1,2023-12-23,22071,2023,632626,0.0,0,0,0,0.0,0.3696351945400238,0.3696351945400238,Idrissa Gueye,Everton,254
5380,0,0,0.0,50,MC,Everton,Chelsea,2,0,2023-12-10,22048,2023,629268,0.0,0,0,0,0.0,0.0,0.0,Idrissa Gueye,Everton,254
5381,0,3,0.1507925689220428,90,MC,Everton,Newcastle United,3,0,2023-12-07,22037,2023,628178,0.0494805611670017,0,1,0,0.1507925689220428,0.6115743517875671,0.4113012254238128,Idrissa Gueye,Everton,254
5382,0,2,0.0338782928884029,90,MC,Nottingham Forest,Everton,0,1,2023-12-02,22033,2023,626831,0.0245917085558176,0,1,0,0.0338782928884029,0.0,0.0,Idrissa Gueye,Everton,254
5383,0,3,0.2030050009489059,90,MC,Everton,Manchester United,0,3,2023-11-26,22017,2023,625797,0.0254720076918602,0,1,0,0.2030050009489059,0.7098021507263184,0.5067971348762512,Idrissa Gueye,Everton,254
5384,1,1,0.4530754089355469,39,Sub,Crystal Palace,Everton,2,3,2023-11-11,22010,2023,623315,0.0213849693536758,0,1,1,0.4530754089355469,0.4530754089355469,0.0,Idrissa Gueye,Everton,254
5385,0,0,0.0,90,MC,Everton,Brighton,1,1,2023-11-04,21997,2023,621586,0.0,0,0,0,0.0,0.0,0.0,Idrissa Gueye,Everton,254
5386,0,1,0.0546118654310703,52,MC,Everton,Luton,1,2,2023-09-30,21956,2023,614576,0.0,0,0,0,0.0546118654310703,0.0823177471756935,0.0823177471756935,Idrissa Gueye,Everton,254
5387,0,1,0.0226989295333623,90,MC,Brentford,Everton,1,3,2023-09-23,21949,2023,612352,0.4584532976150512,0,3,0,0.0226989295333623,0.5832033753395081,0.1020511612296104,Idrissa Gueye,Everton,254
5388,0,2,0.0575159452855587,90,MC,Everton,Arsenal,0,1,2023-09-17,21941,2023,611278,0.0462927110493183,0,1,0,0.0575159452855587,0.103808656334877,0.0,Idrissa Gueye,Everton,254
5389,0,0,0.0,90,MC,Sheffield United,Everton,2,2,2023-09-02,21926,2023,608356,0.0,0,0,0,0.0,0.4361801147460937,0.4361801147460937,Idrissa Gueye,Everton,254
5390,0,0,0.0,90,DMC,Everton,Wolverhampton Wanderers,0,1,2023-08-26,22299,2023,606867,0.0,0,0,0,0.0,0.9026660919189452,0.9026660919189452,Idrissa Gueye,Everton,254
5391,0,0,0.0,55,DMC,Aston Villa,Everton,4,0,2023-08-20,22292,2023,605759,0.0,0,0,0,0.0,0.0,0.0,Idrissa Gueye,Everton,254
5392,0,2,0.0717221722006797,90,MC,Everton,Fulham,0,1,2023-08-12,22279,2023,603795,0.0470272041857242,0,1,0,0.0717221722006797,1.158117413520813,1.1110903024673462,Idrissa Gueye,Everton,254
5393,0,2,0.0943368896842002,90,MC,Everton,Bournemouth,1,0,2023-05-28,18577,2022,600977,0.0,0,0,0,0.0943368896842002,0.1491706669330597,0.0548337772488594,Idrissa Gueye,Everton,254
5394,0,1,0.0153073072433471,87,DMC,Wolverhampton Wanderers,Everton,1,1,2023-05-20,18571,2022,598192,0.0242651756852865,0,1,0,0.0153073072433471,0.0242651756852865,0.0,Idrissa Gueye,Everton,254
5395,0,0,0.0,58,DMC,Everton,Manchester City,0,3,2023-05-14,18557,2022,596928,0.0,0,0,0,0.0,0.0,0.0,Idrissa Gueye,Everton,254
5396,0,1,0.0263547915965318,90,DMC,Brighton,Everton,1,5,2023-05-08,18543,2022,595803,0.0,0,0,0,0.0263547915965318,1.3386801481246948,1.3386801481246948,Idrissa Gueye,Everton,254
5397,0,1,0.0173374619334936,90,DMC,Leicester,Everton,2,2,2023-05-01,18538,2022,593584,0.0,0,0,0,0.0173374619334936,0.0,0.0,Idrissa Gueye,Everton,254
5398,0,2,0.101062387228012,87,MC,Everton,Newcastle United,1,4,2023-04-27,18522,2022,591837,0.0797022953629493,0,2,0,0.101062387228012,0.0942202508449554,0.0,Idrissa Gueye,Everton,254
5399,0,1,0.0139704383909702,90,DMC,Crystal Palace,Everton,0,0,2023-04-22,18516,2022,590100,0.0,0,0,0,0.0139704383909702,0.0599617213010787,0.0599617213010787,Idrissa Gueye,Everton,254
5400,0,0,0.0,70,MC,Everton,Fulham,1,3,2023-04-15,18504,2022,588488,0.0,0,0,0,0.0,0.5240709781646729,0.5240709781646729,Idrissa Gueye,Everton,254
5401,0,1,0.0176568999886512,61,MC,Manchester United,Everton,2,0,2023-04-08,18498,2022,586397,0.0330884009599685,0,1,0,0.0176568999886512,0.0330884009599685,0.0330884009599685,Idrissa Gueye,Everton,254
5402,0,2,0.1125489994883537,87,DMC,Everton,Tottenham,1,1,2023-04-03,18487,2022,585920,0.0146308997645974,0,1,0,0.1125489994883537,0.1782100051641464,0.0510301999747753,Idrissa Gueye,Everton,254
5403,0,0,0.0,82,MC,Chelsea,Everton,2,2,2023-03-18,18476,2022,583282,0.0,0,0,0,0.0,0.0535991005599498,0.0535991005599498,Idrissa Gueye,Everton,254
5404,0,1,0.024312799796462,90,MC,Everton,Brentford,1,0,2023-03-11,18464,2022,581205,0.1152819991111755,0,1,0,0.024312799796462,0.2101899981498718,0.0705955028533935,Idrissa Gueye,Everton,254
5405,0,0,0.0,90,MC,Nottingham Forest,Everton,2,2,2023-03-05,18459,2022,580116,0.0,0,0,0,0.0,0.169973999261856,0.169973999261856,Idrissa Gueye,Everton,254
5406,0,0,0.0,50,MC,Arsenal,Everton,4,0,2023-03-01,18269,2022,578959,0.0,0,0,0,0.0,0.1305959969758987,0.1305959969758987,Idrissa Gueye,Everton,254
5407,0,0,0.0,90,DMC,Everton,Aston Villa,0,2,2023-02-25,18444,2022,577804,0.0,0,0,0,0.0,0.0,0.0,Idrissa Gueye,Everton,254
5408,0,1,0.0455475002527236,90,MC,Everton,Leeds,1,0,2023-02-18,18436,2022,576424,0.0660594031214714,0,1,0,0.0455475002527236,0.2621369957923889,0.150529995560646,Idrissa Gueye,Everton,254
5409,0,1,0.0173892993479967,90,MC,Liverpool,Everton,2,0,2023-02-13,18428,2022,575879,0.0,0,0,0,0.0173892993479967,0.2758649885654449,0.2758649885654449,Idrissa Gueye,Everton,254
5410,0,0,0.0,90,MC,Everton,Arsenal,1,0,2023-02-04,18416,2022,572972,0.0,0,0,0,0.0,0.0,0.0,Idrissa Gueye,Everton,254
5411,0,1,0.0176219996064901,90,MC,West Ham,Everton,2,0,2023-01-21,18411,2022,570168,0.0,0,0,0,0.0176219996064901,0.0176219996064901,0.0,Idrissa Gueye,Everton,254
5412,0,0,0.0,84,MC,Everton,Southampton,1,2,2023-01-14,18396,2022,568870,0.0,0,0,0,0.0,0.0656896010041236,0.0656896010041236,Idrissa Gueye,Everton,254
5413,0,0,0.0,66,MC,Everton,Brighton,1,4,2023-01-03,18387,2022,567049,0.0,0,0,0,0.0,0.0909480974078178,0.0909480974078178,Idrissa Gueye,Everton,254
5414,0,0,0.0,81,MC,Manchester City,Everton,1,1,2022-12-31,18376,2022,566464,0.0760018974542617,1,2,0,0.0,0.0760018974542617,0.0,Idrissa Gueye,Everton,254
5415,0,0,0.0,85,MC,Everton,Wolverhampton Wanderers,1,2,2022-12-26,18367,2022,565541,0.4141609966754913,0,1,0,0.0,0.4141609966754913,0.0,Idrissa Gueye,Everton,254
5416,0,0,0.0,90,MC,Bournemouth,Everton,3,0,2022-11-12,18352,2022,564586,0.075422503054142,0,1,0,0.0,0.465936005115509,0.3905139863491058,Idrissa Gueye,Everton,254
5417,0,0,0.0,48,MC,Everton,Leicester,0,2,2022-11-05,18344,2022,562162,0.0,0,0,0,0.0,0.3797700107097626,0.3797700107097626,Idrissa Gueye,Everton,254
5418,0,0,0.0,66,DMC,Fulham,Everton,0,0,2022-10-29,18337,2022,560367,0.0,0,0,0,0.0,0.6024749875068665,0.6024749875068665,Idrissa Gueye,Everton,254
5419,0,0,0.0,89,DMC,Everton,Crystal Palace,3,0,2022-10-22,18324,2022,558268,0.0373443998396396,0,1,0,0.0,0.5517060160636902,0.5517060160636902,Idrissa Gueye,Everton,254
5420,0,0,0.0,90,MC,Newcastle United,Everton,1,0,2022-10-19,18319,2022,557571,0.0,0,0,0,0.0,0.0,0.0,Idrissa Gueye,Everton,254
5421,0,0,0.0,83,MC,Tottenham,Everton,2,0,2022-10-15,18310,2022,556196,0.0,0,0,0,0.0,0.11302500218153,0.11302500218153,Idrissa Gueye,Everton,254
5422,0,0,0.0,78,MC,Everton,Manchester United,1,2,2022-10-09,18297,2022,555238,0.0,0,0,0,0.0,0.1102069988846778,0.1102069988846778,Idrissa Gueye,Everton,254
5423,0,0,0.0,90,MC,Southampton,Everton,1,2,2022-10-01,18290,2022,552322,0.0,0,0,0,0.0,0.4043009877204895,0.4043009877204895,Idrissa Gueye,Everton,254
5424,0,0,0.0,90,MC,Everton,West Ham,1,0,2022-09-18,18277,2022,551387,0.0,0,0,0,0.0,0.2362799942493438,0.2362799942493438,Idrissa Gueye,Everton,254
5425,0,0,0.0,26,Sub,Everton,Liverpool,0,0,2022-09-03,18252,2022,546857,0.0,0,0,0,0.0,0.1290650069713592,0.1290650069713592,Idrissa Gueye,Everton,254
