,fixture_code,GW,pred,team_name,team_code,XG,XGC,CS,Opposition_XG,Opposition_XGC,Opponent_team,Home,Draw_percent,Loss_percent,Win_Percent,own_XG_avg,own_XGC_avg,own_H_Att_E,own_H_def_E,opponent_XG_avg,opponent_XGC_avg,opponent_H_Att_E,opponent_H_def_E
16,2645211,2,2,Liverpool,14,1.9079530148886237,1.131745134683218,0.3237547332958034,1.2017004987026172,1.4685966592601445,Nott'm Forest,H,24.743875000000003,21.292875,53.96325,1.6905446682075116,1.1658247916884383,0.037294393638776624,-0.07950036687651985,1.2580469564270338,1.3598256349548674,-0.028085950353334055,-0.11305593881675868
17,2645212,2,2,Man Utd,1,2.3289290390847466,0.8239903280829145,0.3910508064721429,0.9201728134281144,1.8043315301297096,Ipswich Town,H,18.4285,11.655625,69.915875,1.5556131196362857,1.2719410605872503,0.14327094413352848,-0.018633027625698184,,,,
18,2645213,2,2,Sunderland,56,1.2865737903449732,1.2522491502711883,0.2651557107022601,1.1823245741705044,1.4063121303695014,Fulham,H,30.16325,39.011875,30.824875,1.060991532456045,1.4010067806183204,0.012030209587008012,-0.07869706620149264,1.259638700118091,1.33537048507974,0.030313810626559246,-0.08585497383656815
19,2645214,2,2,Spurs,6,1.5102587217063703,1.3705022851249635,0.2186354236462606,1.2792407238005412,1.311396662140386,Newcastle,H,28.7545,36.849625,34.395875000000004,1.398330294292243,1.412231398042984,0.036934535717764505,0.04040506397281873,1.5004934275104749,1.4526972750992466,0.20642801083095863,0.06390876108922439
20,2645215,3,3,Arsenal,3,1.7365066529534134,0.9338257363622112,0.3483400893385759,1.5348038491084466,1.2409596902515267,Chelsea,H,26.623125,26.366625,47.01025,1.6364172115891495,0.8399472693468595,-0.00028906919966165123,-0.044146800965827515,1.6023839768411388,1.2486298611633273,0.05092406398048466,-0.035186057692561556
21,2645216,3,3,Brentford,94,1.7195201146160506,1.1277794411996036,0.3047815660693416,0.9679721480376764,1.438290831255319,Sunderland,H,28.13175,24.765875,47.10237500000001,1.4331572898289986,1.4377185555570589,0.16598795892097973,-0.03805161582445049,1.060991532456045,1.4010067806183204,0.012030209587008012,-0.07869706620149264
22,2645217,3,3,Brighton,36,1.7496195558167065,1.0467165606593434,0.3184613704730149,1.1849909168881,1.566149051204209,Leeds,H,27.957125,25.288625000000003,46.75425,1.4435611460286095,1.2382202869960297,0.00938918928332455,-0.0674828537579778,1.3057770463672596,1.464828154955399,0.05445325701024806,-0.10160188973436479
23,2645218,3,3,Everton,11,1.2655275341738572,1.4696438864718813,0.209056172645911,1.3425018040248595,1.281280813144545,Man Utd,H,27.192625,44.883,27.919375,1.1965936157693842,1.4048050581311702,0.039133181495023095,-0.06539954554238459,1.5556131196362857,1.2719410605872503,0.14327094413352848,-0.018633027625698184
24,2645219,3,3,Fulham,54,1.4549106277751689,1.2043444729738917,0.3041757539539891,1.1892362092840978,1.4027161084207012,Crystal Palace,H,29.661250000000003,31.05775,39.281,1.259638700118091,1.33537048507974,0.030313810626559246,-0.08585497383656815,1.245452850996151,1.4118279802428364,0.030286766607416915,-0.04385767727787615
25,2645220,3,3,Hull City,88,1.1055188580775663,1.5141107081663188,0.1668565818546323,1.2090324872268785,1.4264298803799076,Aston Villa,H,26.795125,52.40350000000001,20.801375,0.8915946061537525,2.046218370751908,0.02008888954569299,-0.04124136624770258,1.3865122107727208,1.351018843326437,0.1208132216542307,-0.10937332654436338
26,2645221,3,3,Ipswich Town,40,0.8623195459213769,2.1267480867092194,0.0985339180179878,1.6651097112958564,1.1888767771664248,Liverpool,H,17.741124999999997,71.15299999999999,11.105875,0.9002439633623701,1.8644118786961217,-0.07546992107574996,0.024310462736118255,1.6905446682075116,1.1658247916884383,0.037294393638776624,-0.07950036687651985
27,2645222,3,3,Man City,43,2.3446332163353354,0.9028783057581904,0.4172252417656844,1.0682541308528646,1.5267941996893026,Coventry City,H,19.548,12.7685,67.68350000000001,1.8447346579212325,1.0917143277263412,0.019238393144514254,-0.06490275669395545,0.9906606735041694,1.7793203223929634,0.022320988384103402,-0.035862057606697806
28,2645223,3,3,Newcastle,4,1.779131672118253,1.5029498534514172,0.211499809875265,1.4745902057966431,1.5948490921309688,Bournemouth,H,30.27725,33.824375,35.898375,1.5004934275104749,1.4526972750992466,0.20642801083095863,0.06390876108922439,1.485315776713592,1.404593255612816,-0.03540311341675795,-0.20813190400868797
29,2645224,3,3,Nott'm Forest,17,1.4090746162754697,1.2474290402528596,0.2407498040567253,1.367509250372866,1.3621329842984389,Spurs,H,26.14675,34.45675,39.3965,1.2580469564270338,1.3598256349548674,-0.028085950353334055,-0.11305593881675868,1.398330294292243,1.412231398042984,0.036934535717764505,0.04040506397281873
30,2645225,4,4,Bournemouth,91,1.6502046512429769,1.2346193630337738,0.2736133615928693,1.2260841536364542,1.4468513166814645,Brentford,H,27.591,31.52275,40.89125,1.485315776713592,1.404593255612816,-0.03540311341675795,-0.20813190400868797,1.4331572898289986,1.4377185555570589,0.16598795892097973,-0.03805161582445049
31,2645226,4,4,Aston Villa,7,1.625419116840458,1.1992370709425262,0.2850927972848072,1.2017004987026172,1.4685966592601445,Nott'm Forest,H,28.48025,30.527125,40.992625,1.3865122107727208,1.351018843326437,0.1208132216542307,-0.10937332654436338,1.2580469564270338,1.3598256349548674,-0.028085950353334055,-0.11305593881675868
32,2645227,4,4,Chelsea,8,2.164173716057034,1.062854573762844,0.366656077487394,1.0682541308528646,1.5267941996893026,Hull City,H,20.8595,15.4465,63.694,1.6023839768411388,1.2486298611633273,0.05092406398048466,-0.035186057692561556,0.8915946061537525,2.046218370751908,0.02008888954569299,-0.04124136624770258
33,2645228,4,4,Coventry City,9,1.0844894201112316,1.5018632254726332,0.1794627281256469,1.3956869328119723,1.2952140645211,Brighton,H,25.787375,54.3,19.912625,0.9906606735041694,1.7793203223929634,0.022320988384103402,-0.035862057606697806,1.4435611460286095,1.2382202869960297,0.00938918928332455,-0.0674828537579778
34,2645229,4,4,Crystal Palace,31,1.8746228140881955,0.9372781691718016,0.3637787756798878,0.9201728134281144,1.8043315301297096,Ipswich Town,H,23.67325,17.80225,58.5245,1.245452850996151,1.4118279802428364,0.030286766607416915,-0.04385767727787615,,,,
35,2645230,4,4,Leeds,2,1.4838807165259125,1.3579119905970836,0.2077105702464532,1.2792407238005412,1.311396662140386,Newcastle,H,29.00875,36.44675,34.5445,1.3057770463672596,1.464828154955399,0.05445325701024806,-0.10160188973436479,1.5004934275104749,1.4526972750992466,0.20642801083095863,0.06390876108922439
36,2645231,4,4,Liverpool,14,1.8818562201988087,1.0584161707868227,0.3602957743882818,1.1823245741705044,1.4063121303695014,Fulham,H,25.7275,19.311875,54.96062499999999,1.6905446682075116,1.1658247916884383,0.037294393638776624,-0.07950036687651985,1.259638700118091,1.33537048507974,0.030313810626559246,-0.08585497383656815
37,2645232,4,4,Man Utd,1,1.5499541519212876,1.5426795408472738,0.1794004117597698,1.7723642857086643,1.1123004403755063,Man City,H,27.44375,44.5685,27.98775,1.5556131196362857,1.2719410605872503,0.14327094413352848,-0.018633027625698184,1.8447346579212325,1.0917143277263412,0.019238393144514254,-0.06490275669395545
38,2645233,4,4,Sunderland,56,0.9007858569074412,1.6710510378887418,0.1878061382291086,1.608715548567584,0.8443855486789447,Arsenal,H,24.366875,60.448125,15.189999999999998,1.060991532456045,1.4010067806183204,0.012030209587008012,-0.07869706620149264,1.6364172115891495,0.8399472693468595,-0.00028906919966165123,-0.044146800965827515
39,2645234,4,4,Spurs,6,1.5382942669868511,1.181683378998466,0.2990538421529559,1.085810201739927,1.4188874554877744,Everton,H,28.981500000000004,32.67,38.3435,1.398330294292243,1.412231398042984,0.036934535717764505,0.04040506397281873,1.1965936157693842,1.4048050581311702,0.039133181495023095,-0.06539954554238459
40,2645235,5,5,Bournemouth,91,1.4539145005252174,1.4652992147242516,0.195975384860527,1.6651097112958564,1.1888767771664248,Liverpool,H,26.845375000000004,44.998875,28.15575,1.485315776713592,1.404593255612816,-0.03540311341675795,-0.20813190400868797,1.6905446682075116,1.1658247916884383,0.037294393638776624,-0.07950036687651985
41,2645236,5,5,Brentford,94,1.553093094949984,1.4429488258087666,0.2009708055295674,1.5348038491084466,1.2409596902515267,Chelsea,H,26.93725,43.8735,29.194250000000004,1.4331572898289986,1.4377185555570589,0.16598795892097973,-0.03805161582445049,1.6023839768411388,1.2486298611633273,0.05092406398048466,-0.035186057692561556
42,2645237,5,5,Brighton,36,1.1824786174318414,1.3949095260316289,0.2097183284330854,1.608715548567584,0.8443855486789447,Arsenal,H,27.618625,47.098625,25.28275,1.4435611460286095,1.2382202869960297,0.00938918928332455,-0.0674828537579778,1.6364172115891495,0.8399472693468595,-0.00028906919966165123,-0.044146800965827515
43,2645238,5,5,Everton,11,1.8406180417953608,0.9043216173216124,0.3583638491299321,0.9201728134281144,1.8043315301297096,Ipswich Town,H,23.571875,17.933625,58.4945,1.1965936157693842,1.4048050581311702,0.039133181495023095,-0.06539954554238459,,,,
44,2645239,5,5,Fulham,54,1.2809575932211592,1.4460534140220318,0.2178010259907247,1.3425018040248595,1.281280813144545,Man Utd,H,28.24775,42.221875,29.530375,1.259638700118091,1.33537048507974,0.030313810626559246,-0.08585497383656815,1.5556131196362857,1.2719410605872503,0.14327094413352848,-0.018633027625698184
45,2645240,5,5,Leeds,2,1.4883503396799636,1.303079555413181,0.2906522782242381,1.1892362092840978,1.4027161084207012,Crystal Palace,H,28.957875,33.854875,37.19225,1.3057770463672596,1.464828154955399,0.05445325701024806,-0.10160188973436479,1.245452850996151,1.4118279802428364,0.030286766607416915,-0.04385767727787615
46,2645241,5,5,Man City,43,2.125926873794972,0.8955193527821597,0.396011789151856,0.9679721480376764,1.438290831255319,Sunderland,H,22.5185,14.9775,62.504000000000005,1.8447346579212325,1.0917143277263412,0.019238393144514254,-0.06490275669395545,1.060991532456045,1.4010067806183204,0.012030209587008012,-0.07869706620149264
47,2645242,5,5,Newcastle,4,2.11793897494738,1.17893500760186,0.3417273724894152,1.0682541308528646,1.5267941996893026,Hull City,H,23.21075,19.41325,57.371,1.5004934275104749,1.4526972750992466,0.20642801083095863,0.06390876108922439,0.8915946061537525,2.046218370751908,0.02008888954569299,-0.04124136624770258
48,2645243,5,5,Nott'm Forest,17,1.7414559939604048,1.0843131499446517,0.3536181797367583,1.0682541308528646,1.5267941996893026,Coventry City,H,25.852125,20.9175,53.230375,1.2580469564270338,1.3598256349548674,-0.028085950353334055,-0.11305593881675868,0.9906606735041694,1.7793203223929634,0.022320988384103402,-0.035862057606697806
49,2645244,5,5,Spurs,6,1.496809075294712,1.3517415377954904,0.2220576147739535,1.2090324872268785,1.4264298803799076,Aston Villa,H,28.7965,35.401875000000004,35.801625,1.398330294292243,1.412231398042984,0.036934535717764505,0.04040506397281873,1.3865122107727208,1.351018843326437,0.1208132216542307,-0.10937332654436338
